wav_id,situation,key_major_corr,key_minor_corr,key_major_minor_diff,key_mode,n_voiced_pitch_frames
5f676fbcd338b948c4e68297,angry,0.21718573327673474,0.3021982709831946,-0.08501253770645983,minor,89
5f67709a9e04b149046cb756,angry,0.5137898680524509,0.6393520993086418,-0.12556223125619093,minor,31
5f676fedf8fac448cc0a5a59,angry,0.26801113009050676,0.37214932312886745,-0.1041381930383607,minor,89
5f676fd09e04b149046cb753,angry,0.3919800690069607,0.5314025077729166,-0.13942243876595595,minor,90
5f677009d338b948c4e68298,angry,0.29349496851280144,0.3808997129643306,-0.08740474445152918,minor,84
5f6770aa111dfd48d40fcc27,angry,0.6068772426946359,0.5433361642878135,0.06354107840682244,major,99
5f6770c5111dfd48d40fcc28,angry,0.434190861364254,0.25499179454400006,0.17919906682025394,major,103
5f6770e0111dfd48d40fcc29,angry,0.3775009143203981,0.40092635446856234,-0.023425440148164223,minor,88
5f655aeb111dfd48d40fca28,angry,0.5073790735639769,0.8220332466605234,-0.3146541730965464,minor,73
5f677100d338b948c4e68299,angry,0.6317216128425186,0.4457804937863518,0.18594111905616678,major,124
5f655414f8fac448cc0a5838,angry,0.45941235549455506,0.4638464638092188,-0.004434108314663732,minor,95
5f655bd8111dfd48d40fca31,angry,0.5043576706998971,0.6215471695521914,-0.11718949885229424,minor,25
5f655b0d9e04b149046cb55d,angry,0.504475936660993,0.7281777537434077,-0.22370181708241466,minor,100
5f655b40f8fac448cc0a5866,angry,0.7416809796308919,0.5228501952724511,0.21883078435844072,major,82
5f655afa9e04b149046cb55c,angry,0.5013401335879264,0.5298570442500566,-0.028516910662130246,minor,105
5f655b27f8fac448cc0a5864,angry,0.38397255852221146,0.45679815644866995,-0.07282559792645849,minor,84
5f655d95f8fac448cc0a586d,angry,0.31307385643010194,0.35082544231756463,-0.03775158588746269,minor,59
5f655beed338b948c4e6807b,angry,0.47760473442983215,0.28860852217282146,0.1889962122570107,major,109
5f655c2c9e04b149046cb561,angry,0.20825700075336875,0.273307512299339,-0.06505051154597022,minor,74
5f655c09111dfd48d40fca33,angry,0.4224336179839521,0.3462969138211975,0.07613670416275464,major,112
5f655da79e04b149046cb563,angry,0.46850369182569135,0.4021241487019063,0.06637954312378502,major,75
5f655dda9e04b149046cb564,angry,0.43683029022356984,0.5558946644608802,-0.11906437423731037,minor,72
5f655dbdf8fac448cc0a586e,angry,0.647943523751089,0.5916703541791286,0.05627316957196038,major,71
5f655c4ff8fac448cc0a5869,angry,0.3717524930134063,0.4276887865019249,-0.055936293488518585,minor,104
5f656168111dfd48d40fca3f,angry,0.2987063323538338,0.28590408016980257,0.012802252184031249,major,95
5f656180d338b948c4e6808a,angry,0.5264172811806128,0.43487166061464194,0.09154562056597088,major,79
5f656196111dfd48d40fca40,angry,0.6787532061406963,0.5626855937473844,0.11606761239331198,major,72
5f6561c3d338b948c4e6808c,angry,0.3225601198942006,0.47874170161485824,-0.15618158172065766,minor,67
5f6561add338b948c4e6808b,angry,0.5309460588302314,0.5835187226412702,-0.05257266381103887,minor,69
5f6567c6111dfd48d40fca44,angry,0.5978812499354159,0.5234365150050322,0.07444473493038373,major,26
5f65677c111dfd48d40fca43,angry,0.3525492672463314,0.43574987246686786,-0.08320060522053646,minor,82
5f6567989e04b149046cb56c,angry,0.49374841856358626,0.45588636605909,0.03786205250449626,major,59
5f6567b1f8fac448cc0a587d,angry,0.4543896232160299,0.7145934595430056,-0.2602038363269757,minor,65
5f656b3ef8fac448cc0a5883,angry,0.47290485933237403,0.5813176742551663,-0.10841281492279231,minor,28
5f6567df111dfd48d40fca45,angry,0.6342688292306208,0.5284605469051242,0.10580828232549655,major,78
5f656c1cd338b948c4e68099,angry,0.35748931693433633,0.5014139790222745,-0.14392466208793814,minor,63
5f656b66d338b948c4e68096,angry,0.6335930005889011,0.7205160720097418,-0.08692307142084066,minor,86
5f656bfdd338b948c4e68098,angry,0.5787627366323013,0.5009894517458858,0.07777328488641544,major,80
5f65e9d69e04b149046cb5c5,angry,0.3844711812715225,0.23910406496566605,0.14536711630585647,major,91
5f65eabbf8fac448cc0a58c2,angry,0.3253809763210229,0.5041070449036561,-0.17872606858263318,minor,72
5f65ea0e9e04b149046cb5c7,angry,0.24305580760191814,0.27951965562629266,-0.03646384802437452,minor,103
5f65eb50111dfd48d40fca95,angry,0.2840601971372862,0.49802704145524207,-0.21396684431795587,minor,92
5f65e9f19e04b149046cb5c6,angry,0.48397415005399125,0.6124306811788146,-0.12845653112482336,minor,108
5f65fdb5f8fac448cc0a58e0,angry,0.5111777399766904,0.4996283881866829,0.011549351790007434,major,67
5f65fdcb111dfd48d40fcab8,angry,0.45174607828210905,0.435349606129299,0.016396472152810038,major,70
5f65fd9dd338b948c4e68121,angry,0.21463465971205023,0.3139172244957369,-0.09928256478368666,minor,106
5f6604c5d338b948c4e68147,angry,0.6268962106309299,0.7579052715899441,-0.1310090609590142,minor,31
5f66040bf8fac448cc0a5908,angry,0.5736540307005078,0.5971608851634813,-0.023506854462973514,minor,53
5f66042d111dfd48d40fcad5,angry,0.19454297179509805,0.37788501444745726,-0.1833420426523592,minor,84
5f66050cf8fac448cc0a590d,angry,0.3788123825286889,0.4691383212390133,-0.0903259387103244,minor,71
5f660690111dfd48d40fcae0,angry,0.4147440569402018,0.5463174196975217,-0.1315733627573199,minor,77
5f6606a2f8fac448cc0a5913,angry,0.45048399300289865,0.5062680841588066,-0.05578409115590799,minor,71
5f660524d338b948c4e68149,angry,0.32909721012806953,0.43515978617865564,-0.10606257605058611,minor,76
5f6606b5d338b948c4e68152,angry,0.7375078845691121,0.4082285061493935,0.3292793784197186,major,51
5f6606e4d338b948c4e68153,angry,0.6946941047404086,0.5044291689553773,0.19026493578503134,major,70
5f660542d338b948c4e6814a,angry,0.5608691072821805,0.47748985992423026,0.08337924735795027,major,127
5f660b1bf8fac448cc0a5926,angry,0.5278428933924898,0.7126818123037466,-0.1848389189112568,minor,81
5f660700f8fac448cc0a5916,angry,0.5492997319919329,0.3710167099692965,0.17828302202263646,major,105
5f660b30111dfd48d40fcaed,angry,0.47284302937831457,0.6291029754735108,-0.15625994609519622,minor,82
5f661196d338b948c4e68171,angry,0.46360369065586315,0.3260730795985929,0.13753061105727027,major,55
5f660b4bd338b948c4e68162,angry,0.6271446518707178,0.6650237065446066,-0.03787905467388886,minor,86
5f6611aef8fac448cc0a5935,angry,0.40465735716553725,0.34353825351220874,0.06111910365332851,major,66
5f6611dd9e04b149046cb627,angry,0.5305227542050999,0.5989390645948228,-0.06841631038972296,minor,48
5f6611c7f8fac448cc0a5936,angry,0.5877925469036493,0.7108289956723768,-0.12303644876872744,minor,73
5f6611f4f8fac448cc0a5937,angry,0.6111646727376239,0.6042538767594349,0.006910795978188999,major,71
5f661466d338b948c4e68178,angry,0.31346901646409436,0.27728270378456216,0.03618631267953221,major,73
5f6614a3d338b948c4e68179,angry,0.4483933943480339,0.5473635519019148,-0.09897015755388089,minor,64
5f661482111dfd48d40fcb06,angry,0.42786559177068045,0.6718167925385555,-0.24395120076787508,minor,78
5f663c4c9e04b149046cb64e,angry,0.22048140714173511,0.49148394375408194,-0.27100253661234686,minor,42
5f6409473d151f41883fa086,angry,0.5406809335173324,0.5524068146110741,-0.01172588109374173,minor,64
5f64095cd0b14d419059b81e,angry,0.25103597834350294,0.4992918409738477,-0.24825586263034477,minor,68
5f663c17d338b948c4e681a0,angry,0.43269041053871216,0.437530750147822,-0.004840339609109845,minor,125
5f6409983d151f41883fa087,angry,0.3101149861409967,0.456555588707823,-0.14644060256682628,minor,59
5f640977d0b14d419059b81f,angry,0.3650071097736981,0.6795818700785152,-0.3145747603048171,minor,109
5f6409fc3d151f41883fa089,angry,0.6846313903649401,0.7034023209462416,-0.018770930581301415,minor,65
5f640b813d151f41883fa091,angry,0.5785819437715681,0.5897724358458877,-0.011190492074319547,minor,62
5f640bd1d0b14d419059b82d,angry,0.32136419556458795,0.4870702538846724,-0.16570605832008445,minor,70
5f640a15d0b14d419059b823,angry,0.6768461047928003,0.6065179229078158,0.07032818188498446,major,99
5f640ab83d151f41883fa08b,angry,0.41924371047017694,0.30371795085619124,0.1155257596139857,major,106
5f640bf03d151f41883fa092,angry,0.2664222832952931,0.2823424713836147,-0.015920188088321574,minor,76
5f640b96639e10419832eb92,angry,0.6913632207547854,0.3699060714968558,0.3214571492579296,major,92
5f640fa4639e10419832eb9c,angry,0.6293262925257942,0.6226037034503052,0.0067225890754889495,major,56
5f64100fd0b14d419059b830,angry,0.4676336728943282,0.42178710011925064,0.04584657277507759,major,42
5f640fd4639e10419832eb9d,angry,0.30218805982032354,0.42619599686790105,-0.12400793704757751,minor,72
5f6418c6639e10419832ebb0,angry,0.4828443960548213,0.5234153596406005,-0.04057096358577916,minor,62
5f64141f639e10419832eba7,angry,0.44765203427856215,0.5774702267152357,-0.12981819243667359,minor,66
5f64145d639e10419832eba8,angry,0.5154077839126887,0.5673229004551251,-0.05191511654243641,minor,90
5f6414a2639e10419832eba9,angry,0.4281505429675875,0.6283786808822728,-0.2002281379146853,minor,74
5f64195524c86141a01b11c3,angry,0.44746856717189315,0.35757018165931065,0.0898983855125825,major,77
5f6448b1d0b14d419059b848,angry,0.465159666752978,0.5818094412641919,-0.11664977451121389,minor,68
5f644b75639e10419832ebbf,angry,0.6977128426952471,0.6279783726091905,0.0697344700860566,major,67
5f6448dfd0b14d419059b84a,angry,0.6899198647783292,0.6016177845129488,0.08830208026538044,major,171
5f64492cd0b14d419059b84c,angry,0.6153511882245644,0.6536217027670502,-0.03827051454248587,minor,139
5f644904d0b14d419059b84b,angry,0.6010809424431867,0.7223607069326394,-0.12127976448945277,minor,205
5f6451d2639e10419832ebcb,angry,0.4570772529342438,0.42725734812971944,0.029819904804524344,major,95
5f644bcbd0b14d419059b853,angry,0.5658802520861962,0.48214138608007623,0.08373886600611996,major,230
5f644bf53d151f41883fa0b1,angry,0.31215049289564684,0.21217840072453978,0.09997209217110706,major,193
5f64577124c86141a01b11fa,angry,0.6651846875394316,0.5386016027484188,0.12658308479101277,major,37
5f645bb2639e10419832ebef,angry,0.19867122674143733,0.2830242874773363,-0.08435306073589899,minor,29
5f645bc424c86141a01b1209,angry,0.7087165135359076,0.4792023723650838,0.2295141411708238,major,35
5f645630639e10419832ebd8,angry,0.5803892120053109,0.5076386149119382,0.07275059709337273,major,166
5f645bdb24c86141a01b120a,angry,0.24941339341247995,0.4013246645981438,-0.15191127118566386,minor,32
5f6455b6d0b14d419059b873,angry,0.5222689172489485,0.5132766829878259,0.008992234261122611,major,188
5f645226d0b14d419059b85b,angry,0.3574769022302008,0.38718997675857064,-0.029713074528369854,minor,157
5f64aa75111dfd48d40fc96e,angry,0.32826598126302575,0.46038250728107616,-0.1321165260180504,minor,57
5f64aa8b111dfd48d40fc96f,angry,0.4039592772692656,0.31847358258072545,0.08548569468854017,major,45
5f6456a7639e10419832ebdb,angry,0.6424560622348652,0.666738207404729,-0.024282145169863822,minor,191
5f64aa5d111dfd48d40fc96d,angry,0.6234880507326496,0.47762914071057805,0.14585891002207152,major,85
5f64b2509e04b149046cb4d2,angry,0.5330189330703479,0.5344535271322265,-0.0014345940618786246,minor,43
5f6493669e04b149046cb4ac,angry,0.5263945092180617,0.5879855870998351,-0.061591077881773315,minor,124
5f64b2169e04b149046cb4d0,angry,0.319457651696122,0.4499426605663988,-0.1304850088702768,minor,62
5f649349f8fac448cc0a5788,angry,0.5027376900892605,0.47130763837814493,0.03143005171111557,major,116
5f64b266f8fac448cc0a57ab,angry,0.5176707513128934,0.5867966643615284,-0.06912591304863502,minor,39
5f64b2f99e04b149046cb4d5,angry,0.5476585746764489,0.514193416775531,0.03346515790091786,major,50
5f64b4af9e04b149046cb4dd,angry,0.48044086915254514,0.45442254718536307,0.026018321967182068,major,54
5f64b4efd338b948c4e67fd6,angry,0.4214531532827283,0.3415434374355142,0.07990971584721412,major,68
5f64b4c0f8fac448cc0a57b1,angry,0.657726880235596,0.5416964719810333,0.11603040825456268,major,98
5f64b8c7d338b948c4e67fe7,angry,0.4358641899780176,0.4418730095841711,-0.006008819606153459,minor,60
5f64b89f9e04b149046cb4e8,angry,0.3538851516698668,0.29685902166572214,0.05702613000414464,major,74
5f64b86af8fac448cc0a57c4,angry,0.43455190962197277,0.5819799690964492,-0.14742805947447646,minor,108
5f64b34bf8fac448cc0a57ae,angry,0.6267624426036935,0.5806218848346932,0.04614055776900028,major,137
5f4edee2c3e6ff798e91e815,angry,0.5617663516760435,0.42992257498625097,0.13184377668979252,major,78
5f64c2e4d338b948c4e67ff5,angry,0.21592330927195616,0.367871699072393,-0.15194838980043682,minor,78
5f64bdc2f8fac448cc0a57d4,angry,0.4680634462297002,0.6748389463490598,-0.20677550011935963,minor,135
5f62b4b054b2361621284c82,angry,0.37781294401127874,0.31391252750412363,0.06390041650715511,major,58
5f64c2c1d338b948c4e67ff4,angry,0.5967407284161234,0.5731512977832934,0.023589430632829922,major,119
5f65400a111dfd48d40fc9da,angry,0.40328751408839764,0.47068900949361564,-0.067401495405218,minor,92
5f653feb9e04b149046cb51f,angry,0.37986529326244356,0.4693815237664479,-0.08951623050400431,minor,84
5f65407cd338b948c4e68029,angry,0.5531077108200941,0.4327972859101952,0.12031042490989896,major,77
5f62b4c13bd6941613f6d62b,angry,0.5877289261434651,0.5095890167571487,0.07813990938631632,major,77
5f62b512b878131628349de0,angry,0.5430459392970906,0.5233946403965315,0.019651298900559055,major,63
5f62b4e53bd6941613f6d62c,angry,0.6778434154731666,0.5929831381370746,0.08486027733609203,major,130
5f62b747b878131628349de6,angry,0.46561351388237554,0.6887679194393801,-0.22315440555700455,minor,70
5f62b52e54b2361621284c83,angry,0.39193348518614973,0.23174964930147074,0.160183835884679,major,87
5f62b788b878131628349de7,angry,0.3544627291251176,0.4013548019545282,-0.0468920728294106,minor,84
5f62b7c754b2361621284c88,angry,0.27544231050712875,0.38867933088026485,-0.1132370203731361,minor,76
5f62b7643bd6941613f6d630,angry,0.5231857771631221,0.5877241085898548,-0.06453833142673271,minor,85
5f62bcaa2e23c7161accd4d0,angry,0.6352990644346915,0.5241769942936418,0.11112207014104969,major,49
5f62bc903bd6941613f6d63f,angry,0.3866539213963262,0.4866983554307017,-0.10004443403437552,minor,66
5f62bc753bd6941613f6d63e,angry,0.29953632538958536,0.5843798860469871,-0.28484356065740174,minor,64
5f62bcc5b878131628349dfa,angry,0.632708846549161,0.7250604585593389,-0.09235161201017783,minor,72
5f62b86954b2361621284c89,angry,0.531423564216687,0.6276885648755148,-0.09626500065882782,minor,93
5f62b89f3bd6941613f6d634,angry,0.6304958349132774,0.8316272817083608,-0.20113144679508332,minor,95
5f62becd2e23c7161accd4db,angry,0.5821567448618894,0.6595448739562932,-0.07738812909440385,minor,67
5f62bf103bd6941613f6d64c,angry,0.7079043550165722,0.7077148765885595,0.00018947842801275705,major,97
5f62c0b454b2361621284c9c,angry,0.4583336367851113,0.5045793281992607,-0.04624569141414936,minor,75
5f62c11c2e23c7161accd4ea,angry,0.6035342360018913,0.7150813493245052,-0.11154711332261391,minor,51
5f62c0d8b878131628349e06,angry,0.49973548045792987,0.5045556176315805,-0.0048201371736506515,minor,82
5f62c0fc54b2361621284ca0,angry,0.4443432658103692,0.5040168733381493,-0.05967360752778006,minor,84
5f62c1373bd6941613f6d64e,angry,0.4358381689940254,0.478514689340455,-0.0426765203464296,minor,75
5f62c5783bd6941613f6d651,angry,0.31294890290786087,0.3411626635549178,-0.02821376064705694,minor,71
5f62c6603bd6941613f6d652,angry,0.37947584065538276,0.5462120334153316,-0.1667361927599489,minor,55
5f62c602b878131628349e0b,angry,0.7594316755403263,0.7765886430707513,-0.01715696753042495,minor,61
5f62c626b878131628349e0c,angry,0.2990751318197183,0.4569610650454265,-0.1578859332257082,minor,52
5f62cbb63bd6941613f6d65e,angry,0.538238122014784,0.5696921793248718,-0.03145405731008777,minor,36
5f62c5982e23c7161accd4f6,angry,0.49070105553591997,0.7003006238205007,-0.20959956828458076,minor,115
5f62d1e53bd6941613f6d675,angry,0.443986036523913,0.6133062773181175,-0.1693202407942045,minor,37
5f62cbed54b2361621284cb3,angry,0.3293512802078763,0.23466820233285385,0.09468307787502245,major,56
5f62d22a2e23c7161accd516,angry,0.5399956127744285,0.5703082141432255,-0.030312601368796988,minor,29
5f62cc25b878131628349e1f,angry,0.22739261979371536,0.4295359578219101,-0.20214333802819476,minor,54
5f62d20d2e23c7161accd515,angry,0.5946159679001282,0.6041054193503851,-0.009489451450256925,minor,42
5f62cbcb54b2361621284cb2,angry,0.30407883883226805,0.4222887501351507,-0.11820991130288266,minor,70
5f62d76c54b2361621284cd3,angry,0.6601120654388354,0.544831250193922,0.1152808152449134,major,20
5f62dbe854b2361621284ce4,angry,0.5033291583056765,0.6076191508389374,-0.10428999253326088,minor,28
5f62d75754b2361621284cd2,angry,0.4146950472984184,0.32421696326979926,0.09047808402861912,major,40
5f62d73d2e23c7161accd51d,angry,0.2817062661108745,0.3539728572650876,-0.07226659115421308,minor,54
5f62ecbb2e23c7161accd53e,angry,0.21327805165299935,0.45353994772680356,-0.24026189607380422,minor,62
5f62eb573bd6941613f6d69e,angry,0.4469503459223898,0.5314699109915063,-0.08451956506911651,minor,77
5f62ecf82e23c7161accd53f,angry,0.3544942902545467,0.5039218815479571,-0.14942759129341043,minor,52
5f62ed153bd6941613f6d6a1,angry,0.34971879495493324,0.6779661698640717,-0.3282473749091384,minor,65
5f62f04354b2361621284cf1,angry,0.268538864079311,0.3021390527794915,-0.0336001887001805,minor,65
5f62ecd63bd6941613f6d6a0,angry,0.40032206276836535,0.37566509016884125,0.024656972599524096,major,79
5f62f16d2e23c7161accd543,angry,0.2784683702056203,0.4867966627140372,-0.2083282925084169,minor,47
5f62f1b954b2361621284cf2,angry,0.3445832365575561,0.3808206872807424,-0.03623745072318629,minor,30
5f62f0683bd6941613f6d6a2,angry,0.2258905729811961,0.3143973159339959,-0.08850674295279978,minor,86
5f62f1953bd6941613f6d6a3,angry,0.3019364237738442,0.3440695395138135,-0.04213311573996931,minor,71
5f62f8912e23c7161accd546,angry,0.48719550544618123,0.5640751245462248,-0.07687961910004354,minor,85
5f6302dc54b2361621284d05,angry,0.3854120117442663,0.3596683266552858,0.025743685088980506,major,66
5f6305902e23c7161accd54e,angry,0.4893774384877052,0.5113603640122113,-0.02198292552450609,minor,55
5f6302efb878131628349e89,angry,0.2741986081006543,0.2991195144503626,-0.02492090634970834,minor,127
5f6303073bd6941613f6d6b9,angry,0.3875269910684716,0.49979386846751944,-0.11226687739904784,minor,179
5f63032c3bd6941613f6d6ba,angry,0.6099691326707293,0.5963874632921439,0.013581669378585404,major,212
5f63035554b2361621284d06,angry,0.42684360458488113,0.3429572319220398,0.08388637266284132,major,238
5f6305a1b878131628349e8b,angry,0.24724264731102022,0.5253864519166456,-0.2781438046056254,minor,171
5f6305e8b878131628349e8c,angry,0.2385145559541413,0.46974699689462335,-0.23123244094048204,minor,129
5f630a7eb878131628349e9b,angry,0.4238741060354976,0.27386018879571455,0.15001391723978302,major,93
5f6305c23bd6941613f6d6bf,angry,0.4220674597353343,0.5734608814600997,-0.15139342172476533,minor,178
5f630a9954b2361621284d11,angry,0.48310674325414654,0.43177763166900085,0.05132911158514569,major,167
5f630acf2e23c7161accd556,angry,0.46811952223813497,0.4530295558776244,0.015089966360510576,major,120
5f630aef54b2361621284d12,angry,0.3024513500936496,0.3330750176589002,-0.03062366756525059,minor,139
5f633e9c2e23c7161accd578,angry,0.3973534818707465,0.47064819532959956,-0.07329471345885308,minor,86
5f635d752e23c7161accd58c,angry,0.5732497333426603,0.7265726285159727,-0.15332289517331243,minor,70
5f633edf54b2361621284d42,angry,0.3183870944844427,0.34221484463733143,-0.023827750152888738,minor,108
5f635d8754b2361621284d57,angry,0.46578004130629264,0.3292917553658903,0.13648828594040235,major,63
5f633ebab878131628349eb9,angry,0.5654178841098392,0.6279632825060903,-0.06254539839625117,minor,139
5f63600b2e23c7161accd594,angry,0.417424824148998,0.5907624578330958,-0.17333763368409777,minor,37
5f635df72e23c7161accd58e,angry,0.45876790474739093,0.6169640350420575,-0.15819613029466661,minor,48
5f635dce3bd6941613f6d6f6,angry,0.389062031941429,0.4898404358349636,-0.1007784038935346,minor,76
5f63603e2e23c7161accd595,angry,0.5775990671557037,0.5565433251726252,0.02105574198307858,major,50
5f63601f3bd6941613f6d6fc,angry,0.40176219864680707,0.3342638284373846,0.06749837020942245,major,68
5f635da12e23c7161accd58d,angry,0.3732251729919113,0.4147167726478356,-0.04149159965592425,minor,125
5f6360662e23c7161accd597,angry,0.6170056451736076,0.5704670654911853,0.046538579682422254,major,60
5f63605c3bd6941613f6d6fd,angry,0.2666008004730673,0.49073256960784123,-0.22413176913477395,minor,81
5f6364ee2e23c7161accd5a5,angry,0.34284248055216354,0.4673161937439264,-0.12447371319176287,minor,65
5f636087b878131628349ec3,angry,0.5361266792274343,0.3929079344760247,0.1432187447514096,major,122
5f63650ab878131628349ec6,angry,0.43607683585524004,0.46226755427914207,-0.026190718423902026,minor,56
5f6360a8b878131628349ec4,angry,0.6411094596956101,0.5672256622707749,0.0738837974248352,major,132
5f6365482e23c7161accd5a6,angry,0.3302897847061632,0.36039573989472123,-0.03010595518855802,minor,50
5f6365603bd6941613f6d708,angry,0.6091372413894991,0.6114790340545719,-0.0023417926650728393,minor,31
5f63652954b2361621284d6c,angry,0.6296515676372932,0.695621946619671,-0.06597037898237779,minor,93
5f6360ff3bd6941613f6d6ff,angry,0.319561241280255,0.5090740019188633,-0.18951276063860834,minor,199
5f63613c3bd6941613f6d700,angry,0.36023301206969754,0.2660223362964353,0.09421067577326225,major,174
5f6367f73bd6941613f6d710,angry,0.28318432323624887,0.31364177446338076,-0.030457451227131893,minor,86
5f6368172e23c7161accd5ad,angry,0.396289559420216,0.40770376521053253,-0.011414205790316545,minor,81
5f6368392e23c7161accd5ae,angry,0.5427444777857721,0.509064340086873,0.033680137698899104,major,60
5f6369adb878131628349ed2,angry,0.26757635791441803,0.3216965284229692,-0.05412017050855117,minor,85
5f636a4c2e23c7161accd5b5,angry,0.6154741534853806,0.6680870051619524,-0.052612851676571815,minor,103
5f636a72b878131628349ed6,angry,0.523020906639705,0.49331140015985914,0.029709506479845882,major,104
5f6369cdb878131628349ed3,angry,0.6980281292496979,0.5898525675413187,0.10817556170837928,major,138
5f636e972e23c7161accd5bc,angry,0.34328525022594486,0.4596266911795502,-0.11634144095360532,minor,79
5f636f143bd6941613f6d722,angry,0.33748506139978646,0.6024442205851,-0.2649591591853136,minor,63
5f636a9eb878131628349ed7,angry,0.25127969446202314,0.4112337989182497,-0.15995410445622654,minor,146
5f636eb13bd6941613f6d721,angry,0.36208755819360317,0.33802154419492786,0.024066013998675306,major,103
5f63769d3bd6941613f6d731,angry,0.4732861772294172,0.5391822163845501,-0.06589603915513292,minor,23
5f63768754b2361621284d7d,angry,0.7889216526617098,0.629720603017714,0.15920104964399573,major,71
5f636f5a3bd6941613f6d723,angry,0.6198396958617938,0.6324218956714444,-0.012582199809650585,minor,73
5f6376cab878131628349ee0,angry,0.3587380093218934,0.40937765918768126,-0.05063964986578784,minor,25
5f6376b354b2361621284d7e,angry,0.5223167867407745,0.5928098311100352,-0.07049304436926063,minor,38
5f637a9b2e23c7161accd5ca,angry,0.41901141137864695,0.7752958299081458,-0.3562844185294989,minor,20
5f637ac1b878131628349eef,angry,0.5998436825082997,0.7403955759447546,-0.1405518934364549,minor,32
5f637ada3bd6941613f6d73e,angry,0.41928871725428346,0.7444714837014499,-0.3251827664471664,minor,19
5f6380302e23c7161accd5dd,angry,0.5742989176575842,0.7124523554941613,-0.13815343783657708,minor,22
5f636f30b878131628349edb,angry,0.3721930157632554,0.34604878844634956,0.026144227316905855,major,138
5f63801f3bd6941613f6d74a,angry,0.3343621613337156,0.38350682646850304,-0.049144665134787435,minor,26
5f638277b878131628349f0c,angry,0.24362625753723627,0.5167227538761902,-0.2730964963389539,minor,30
5f6384032e23c7161accd5f7,angry,0.6092545692418982,0.6366703992893484,-0.027415830047450185,minor,32
5f6383e7b878131628349f19,angry,0.43525910805729906,0.4051363873621676,0.030122720695131444,major,54
5f63825b2e23c7161accd5ee,angry,0.4153068620561479,0.7027171782310313,-0.2874103161748834,minor,41
5f6382442e23c7161accd5ea,angry,0.3391615848183659,0.5099573818364571,-0.17079579701809122,minor,55
5f63870554b2361621284db6,angry,0.2790039161931845,0.28437186451106833,-0.005367948317883842,minor,76
5f63873f54b2361621284db8,angry,0.6340798337854837,0.6700713484790551,-0.035991514693571425,minor,51
5f63868a54b2361621284db3,angry,0.5659936161002955,0.4892559713407015,0.07673764475959405,major,100
5f63865d2e23c7161accd603,angry,0.33276645853054354,0.44518263028111493,-0.11241617175057139,minor,141
5f6387203bd6941613f6d773,angry,0.4195246790378524,0.3938495478133433,0.025675131224509096,major,99
5f638e0f54b2361621284dbd,angry,0.6067744503955355,0.5250170166350009,0.08175743376053457,major,26
5f6387572e23c7161accd607,angry,0.7415011214363373,0.693562247848684,0.04793887358765325,major,45
5f6387a23bd6941613f6d774,angry,0.44085897959174614,0.47585918349025674,-0.03500020389851061,minor,51
5f6386ff3bd6941613f6d772,angry,0.294271958602616,0.37615074918954,-0.08187879058692399,minor,111
5f638e8454b2361621284dbf,angry,0.5179566853098472,0.41188230133672604,0.10607438397312113,major,66
5f6391d654b2361621284dc5,angry,0.31647702304288533,0.3619735352390359,-0.045496512196150585,minor,66
5f6391f92e23c7161accd623,angry,0.5063655632910521,0.30908118323462536,0.19728438005642673,major,74
5f638ea454b2361621284dc0,angry,0.7176290200146737,0.5874611899981258,0.13016783001654786,major,75
5f6392482e23c7161accd624,angry,0.5752734024386258,0.4024203451846249,0.1728530572540009,major,54
5f63921ab878131628349f36,angry,0.3709526722730898,0.4865786867747123,-0.11562601450162246,minor,63
5f66a366f8fac448cc0a5989,angry,0.3391235945126993,0.5056133632703583,-0.16648976875765903,minor,46
5f66c5a9f8fac448cc0a59af,angry,0.4622759553087985,0.5909893515039336,-0.1287133961951351,minor,49
5f66c57c9e04b149046cb699,angry,0.33843105362021714,0.34903695030018284,-0.010605896679965698,minor,77
5f63e80b2e23c7161accd642,angry,0.2836052277171485,0.4980793633788894,-0.2144741356617409,minor,99
5f63e7c52e23c7161accd641,angry,0.16102010180614174,0.24824083843554817,-0.08722073662940644,minor,114
5f66c644d338b948c4e681df,angry,0.4258827866965459,0.5746078390071029,-0.148725052310557,minor,52
5f63e834b878131628349f49,angry,0.2305817489082222,0.3434857109083723,-0.11290396200015013,minor,121
5f66c7bf111dfd48d40fcb69,angry,0.4663740218435718,0.7527629083175857,-0.28638888647401395,minor,26
5f66c741d338b948c4e681e0,angry,0.3991209254284352,0.5317080898234677,-0.13258716439503254,minor,66
5f66c7d09e04b149046cb69b,angry,0.5498201626087821,0.6672690790561786,-0.11744891644739652,minor,76
5f66cf99d338b948c4e68200,angry,0.33057463989142816,0.3520350292441755,-0.021460389352747355,minor,27
5f66cfa6d338b948c4e68202,angry,0.6010180965254717,0.47250282087809403,0.12851527564737764,major,62
5f66c849f8fac448cc0a59b3,angry,0.449803387144735,0.47790637658818913,-0.02810298944345413,minor,85
5f66cf7d9e04b149046cb6b7,angry,0.3486020796870386,0.30377339887133353,0.04482868081570507,major,77
5f66cf61111dfd48d40fcb8b,angry,0.7079200297006962,0.6297443990967255,0.0781756306039707,major,109
5f66d1a5d338b948c4e6820a,angry,0.580276551211622,0.3859575479234947,0.19431900328812735,major,51
5f66cfb6f8fac448cc0a59cc,angry,0.5253062675403789,0.4862037690888713,0.039102498451507595,major,67
